tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
13.77, 14.4466666666667, 16.7, 20.1266666666667, 21.715, 5.5, 6.42666666666667, 9, 11.6, 12.12, 10.5, 11.04, 12.8, 15.3366666666667, 16.29, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.8, 15.1416666666667
14.055, 14.7, 16.8, 20.8266666666667, 21.815, 5.755, 6.73666666666667, 9, 11.6633333333333, 12.5, 10.67, 11.15, 12.8, 15.4133333333333, 16.2675, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.7, 15.1
14.1, 14.7366666666667, 16.8, 20.9633333333333, 21.9, 5.5, 6.5, 8.8, 11.8633333333333, 12.53, 10.4, 11.15, 12.825, 15.4816666666667, 16.5225, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.6, 15.1
14.385, 14.7366666666667, 16.75, 20.9633333333333, 21.815, 5.67, 6.4, 8.8, 11.6633333333333, 12.7, 10.4, 11.1, 12.8, 15.3133333333333, 16.2025, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.6, 14.9966666666667
14.27, 14.7, 16.7, 20.28, 21.715, 5.5, 5.83666666666667, 8.6, 12.08, 13.015, 10.2275, 10.9, 12.675, 15.1583333333333, 15.85, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.4, 14.8966666666667
13.8, 14.5, 16.7, 19.7, 20.915, 5.685, 5.8, 8.2, 12.3633333333333, 12.83, 10.0925, 10.6183333333333, 12.575, 14.9633333333333, 15.75, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.3733333333333, 14.8916666666667
13.7, 14.4, 16.6, 19.4, 20, 5.56, 5.8, 7.9, 11.6733333333333, 12.72, 10.09, 10.4, 12.45, 14.8366666666667, 15.31, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.4, 14.8366666666667
13.68, 14.4, 16.6, 19.2733333333333, 19.7, 5.4, 5.72666666666667, 7.9, 11.2, 12.62, 10.04, 10.3133333333333, 12.3, 14.75, 15.21, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.3, 14.8
13.68, 14.4, 16.6, 19.3733333333333, 19.62, 5.2, 5.7, 7.8, 11.1466666666667, 12.42, 10.04, 10.3133333333333, 12.25, 14.55, 15.02, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.4, 14.7866666666667
13.68, 14.4, 16.6, 19, 19.52, 5.14, 5.62666666666667, 7.8, 10.8733333333333, 11.8, 10.04, 10.3133333333333, 12.2, 14.4, 14.85, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 19.4, 14.85
14.02, 14.4, 16.7, 19, 19.42, 4.9, 5.45333333333333, 8.1, 10.7733333333333, 11.46, 10.12, 10.44, 12.25, 14.4, 14.89, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.3, 19.4, 14.85
13.67, 14.4, 16.85, 19.1, 19.63, 4.9, 5.53666666666667, 8.15, 10.7633333333333, 11.86, 9.885, 10.55, 12.45, 14.4816666666667, 15.25, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.3, 19.4, 14.85
14.285, 14.7, 17.15, 19.1633333333333, 20, 5.37, 5.93666666666667, 8.4, 11.2533333333333, 11.86, 10.2925, 10.9183333333333, 12.7, 14.5, 15.3175, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.3, 19.4, 14.85
14.285, 14.7366666666667, 17.35, 19.2633333333333, 20.03, 5.17, 5.77333333333333, 8.4, 11.4633333333333, 12.26, 10.235, 10.9183333333333, 12.85, 14.85, 15.8075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.3, 19.4733333333333, 14.85
14.04, 14.7, 17.5, 19.5633333333333, 20.43, 5.4, 6, 8.4, 11.6266666666667, 12.26, 10.335, 10.9183333333333, 12.85, 15.1, 15.865, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.2733333333333, 19.4733333333333, 14.85
14.11, 14.8366666666667, 17.7, 20, 21.1, 5.67, 6.03666666666667, 8.4, 11.5, 12.2, 10.335, 10.95, 12.95, 15.1, 15.865, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.1733333333333, 19.6733333333333, 14.9366666666667
14.025, 14.8366666666667, 17.65, 19.7, 20.675, 5.7, 6, 8.4, 11.4633333333333, 11.86, 10.2425, 10.8683333333333, 13.1, 15.0633333333333, 15.7075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.3, 20, 15.1316666666667
13.855, 14.8, 17.55, 19.7, 20.675, 5.5, 6, 8.3, 11.4266666666667, 12.03, 10.185, 10.8183333333333, 12.825, 15.2316666666667, 15.5725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.3633333333333, 20.1, 15.1816666666667
12.795, 14.3733333333333, 17.6, 20.5633333333333, 21.215, 5.67, 6, 8.3, 11.3, 11.83, 9.95, 10.705, 12.825, 15.25, 15.6075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 20.1, 15.2
12.795, 14.2366666666667, 17.4, 20.5, 21.345, 5.485, 6, 8.3, 11.1, 11.7, 9.535, 10.61, 12.85, 15.25, 15.6575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 20.1633333333333, 15.2316666666667
12.71, 14.2366666666667, 17.25, 20.6, 22.3, 5.485, 6.03666666666667, 8.35, 10.99, 12.03, 9.535, 10.6183333333333, 12.65, 15.4633333333333, 16.2375, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 20.3, 15.2816666666667
13.61, 14.5733333333333, 17.25, 20.99, 22.53, 5.655, 6.21, 8.45, 11.3633333333333, 12.435, 10.235, 11.0183333333333, 12.85, 15.6816666666667, 16.775, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 20.3, 15.2816666666667
13.61, 14.6366666666667, 17.15, 21.48, 22.53, 5.87, 6.43666666666667, 8.55, 11.3633333333333, 13.115, 10.32, 11.0183333333333, 12.925, 15.7633333333333, 16.775, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4, 20.5633333333333, 15.4316666666667
14.225, 14.6733333333333, 17, 20.6633333333333, 22.315, 5.87, 6.4, 8.6, 11.3633333333333, 13.115, 10.6425, 11.0183333333333, 12.9, 15.6266666666667, 16.65, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4633333333333, 20.6, 15.3816666666667
14.3, 14.8, 16.9, 20.4633333333333, 22.13, 5.87, 6.4, 8.55, 11.4633333333333, 13.015, 10.7, 11.0183333333333, 12.9, 15.4266666666667, 16.6575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4633333333333, 20.5, 15.3
14.385, 14.9, 17.05, 20.2, 21.93, 5.64, 6.33666666666667, 8.55, 11.4633333333333, 12.215, 10.785, 11.05, 12.95, 15.3316666666667, 16.4875, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.4633333333333, 20.5, 15.3
14.17, 14.8, 17.15, 20.2, 20.89, 5.285, 6.3, 8.4, 11.4633333333333, 12.215, 10.64, 11, 12.9, 15.05, 16.1725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.5, 20.6, 15.5
14, 14.8, 17.25, 20.2, 21.695, 5.64, 6.23666666666667, 8.4, 11.4633333333333, 12.215, 10.7, 11.0683333333333, 12.8, 15.3316666666667, 16.565, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.5, 20.6, 15.5633333333333
14.17, 15.0366666666667, 17.5, 20.4533333333333, 22.205, 5.7, 6.3, 8.3, 11.5633333333333, 12.345, 10.95, 11.2183333333333, 12.9, 15.445, 16.665, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.6, 20.5633333333333, 15.4816666666667
14.455, 15.3733333333333, 17.7, 20.6, 21.59, 5.7, 6.2, 8.2, 11.69, 12.345, 11.1425, 11.3, 12.875, 15.445, 16.565, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.6, 20.6, 15.5
14.425, 15.5, 17.8, 20.6, 21.59, 5.785, 6.3, 8.2, 11.5, 12.2, 11.1425, 11.3183333333333, 13.025, 15.15, 16.21, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.7733333333333, 20.5, 15.4866666666667
14.425, 15.5366666666667, 17.9, 20.6633333333333, 21.59, 5.885, 6.4, 8.2, 11.5, 12.26, 11.1925, 11.5, 13.15, 15.6316666666667, 16.565, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.8733333333333, 20.4, 15.3866666666667
14.425, 15.6, 17.8, 20.5633333333333, 21.59, 5.885, 6.43666666666667, 8.3, 11.6633333333333, 12.515, 11.2, 11.5, 13.15, 15.3266666666667, 16.495, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.8733333333333, 20.5, 15.4366666666667
13.9, 14.7366666666667, 17.85, 20.5, 21.33, 5.985, 6.53666666666667, 8.35, 12.1633333333333, 12.6, 11.1925, 11.5366666666667, 13.2, 15.3816666666667, 16.4875, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.8733333333333, 20.6, 15.4866666666667
13.9, 14.6366666666667, 17.95, 20.79, 22.445, 6.485, 6.7, 8.8, 12.1, 12.6, 11.135, 11.7, 13.375, 15.6133333333333, 16.7075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.7733333333333, 20.9733333333333, 15.6
13.9, 14.6, 17.8, 20.5, 22.32, 6.06, 6.72666666666667, 9.1, 12.2, 13.5, 10.89, 11.6133333333333, 13.45, 15.76, 16.74, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.7, 21, 15.6
14.16, 14.88, 17.7, 20.4, 22.06, 5.5, 6.6, 9.1, 12.2, 12.88, 10.75, 11.6133333333333, 13.55, 15.55, 16.7, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.7, 21.1, 15.7233333333333
14.2, 15.1, 18.2, 20.5733333333333, 22.06, 5.82, 6.62666666666667, 9, 12.2, 12.64, 10.73, 11.5, 13.65, 15.55, 16.7, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.9733333333333, 21.0733333333333, 15.6866666666667
14.68, 15.2, 18.2, 21.0733333333333, 22.46, 5.9, 6.62666666666667, 8.8, 11.8933333333333, 12.64, 10.73, 11.4633333333333, 13.55, 15.5866666666667, 16.7, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 11.9733333333333, 21.1733333333333, 15.7866666666667
14.94, 15.3266666666667, 18.2, 21.4733333333333, 22.72, 5.98, 6.6, 8.5, 11.5733333333333, 12.36, 10.79, 11.34, 13.55, 15.9833333333333, 16.66, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.0733333333333, 21.3, 16.0233333333333
14.9, 15.4733333333333, 18.2, 21.5633333333333, 22.715, 6.085, 6.63666666666667, 8.65, 11.2633333333333, 12.26, 10.835, 11.5, 13.525, 15.95, 16.53, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.1, 21.2, 16.0233333333333
14.87, 15.7, 18.2, 21.7633333333333, 22.8, 6.185, 6.63666666666667, 8.6, 11.0166666666667, 11.93, 10.935, 11.5183333333333, 13.375, 15.9316666666667, 16.715, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.2, 21.3, 16.05
14.985, 15.6366666666667, 18.05, 21.6266666666667, 22.8, 6.085, 6.63666666666667, 8.7, 11.6, 12.345, 11.035, 11.4733333333333, 13.35, 15.9316666666667, 16.8375, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.2, 21.5733333333333, 16.2
14.855, 15.4, 18.05, 21.7633333333333, 22.845, 6.2, 6.53666666666667, 8.9, 11.7633333333333, 12.6, 11.0925, 11.455, 13.375, 16.1633333333333, 16.8375, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.2, 21.9, 16.4
14.6, 15.3366666666667, 17.8, 21.7633333333333, 23.8, 5.97, 6.5, 9.1, 12.2266666666667, 12.815, 10.8925, 11.4, 13.35, 16.65, 17.7725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.2, 21.9, 16.4366666666667
14.555, 15.4, 17.9, 22.2433333333333, 24.69, 6.085, 6.5, 9.1, 12.3, 13.02, 10.8925, 11.4, 13.425, 16.6816666666667, 17.9, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.2, 22.4733333333333, 16.7366666666667
14.185, 15.3, 18.2, 22.17, 24.615, 6.285, 6.7, 9.25, 12.6, 13.8, 11.0275, 11.4866666666667, 13.575, 16.7816666666667, 17.9, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.2733333333333, 22.5733333333333, 16.7866666666667
14.185, 15.3366666666667, 18.5, 23.6633333333333, 24.775, 6.385, 6.97333333333333, 9.4, 12.6, 13.715, 11.0925, 11.6683333333333, 13.8, 17.0816666666667, 18.0125, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.3, 22.6, 16.8866666666667
14.94, 15.6733333333333, 18.45, 23.5533333333333, 24.79, 6.585, 7.23666666666667, 9.55, 12.7633333333333, 13.8, 11.235, 11.8183333333333, 14.05, 17.2766666666667, 18.74, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.5, 22.5733333333333, 16.9733333333333
15.17, 16.1366666666667, 18.75, 22.6633333333333, 24.43, 6.87, 7.33666666666667, 9.5, 12.8633333333333, 14, 11.5925, 12.0683333333333, 14.15, 17.0816666666667, 18.14, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.6, 22.5, 17.05
15.46, 16.0266666666667, 19.2, 22.9733333333333, 24.44, 6.98, 7.4, 9.7, 12.6, 13.64, 11.64, 12.2133333333333, 14.35, 17.3366666666667, 18.05, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.6, 22.5733333333333, 17.05
15.24, 16.0266666666667, 18.8, 22.9733333333333, 24.42, 6.98, 7.4, 9.7, 12.6733333333333, 13.3, 11.52, 11.9633333333333, 14.25, 17.3366666666667, 18.08, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.8733333333333, 22.5733333333333, 17.1866666666667
15.38, 15.8533333333333, 18.4, 22.9, 24.42, 6.88, 7.22666666666667, 9.6, 12.5733333333333, 13.36, 11.56, 11.8633333333333, 14.15, 17.3733333333333, 18.29, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 12.9, 22.9, 17.35
15.24, 15.7266666666667, 18.8, 22.62, 24.26, 6.8, 7.32666666666667, 9.6, 12.5733333333333, 13.68, 11.37, 11.8633333333333, 14.2, 17.3366666666667, 18.16, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13, 22.9, 17.4
15.24, 15.7266666666667, 18.6, 22.7666666666667, 24.26, 6.88, 7.32666666666667, 10, 12.9, 13.36, 11.24, 11.9, 14.3, 17.4, 18.24, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.2, 22.9, 17.3866666666667
15.255, 15.8, 18.4, 21.6633333333333, 24.2, 6.9, 7.4, 10, 13.1266666666667, 13.43, 11.4, 11.9, 14.225, 16.9216666666667, 18.23, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.2, 22.9, 17.45
15.4, 16.3, 18.45, 21.7, 24.03, 7.07, 7.6, 10.1, 13.2, 13.83, 11.7425, 12.15, 14.6, 17.295, 18.1725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.3, 22.9, 17.55
15.785, 16.4, 18.85, 22.08, 25.015, 7.5, 7.83666666666667, 10.6, 13.2, 14.315, 11.985, 12.4183333333333, 14.725, 17.5316666666667, 18.6, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.3, 22.9733333333333, 17.66
15.655, 16.3366666666667, 18.9, 22.7166666666667, 25.015, 7.585, 8, 10.75, 13.3, 14.4, 12.15, 12.7183333333333, 14.825, 17.55, 18.6975, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.3, 23, 17.6866666666667
15.3, 16.1, 19.05, 22.9633333333333, 24.745, 7.685, 8, 10.9, 13.3, 14.4, 12.15, 12.75, 14.9, 17.55, 18.6675, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.3, 23.1, 17.75
15.47, 16.3, 19.4, 23.0633333333333, 24.76, 7.785, 8.2, 11.1, 13.69, 14.915, 12.1925, 12.9866666666667, 15.1, 17.8633333333333, 19.05, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.3633333333333, 23.1, 17.75
15.5, 16.7, 19.7, 23.0633333333333, 25.415, 7.8, 8.2, 11.3, 13.8633333333333, 15.2, 12.35, 13.2, 15.25, 17.9316666666667, 19.08, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.4, 23.1, 17.8
15.385, 16.1733333333333, 19.8, 23.1, 24.515, 7.885, 8.2, 10.95, 13.7266666666667, 15.2, 12.3275, 12.9866666666667, 15.25, 17.8316666666667, 19.05, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.5, 23.2, 17.8316666666667
15.385, 16.7366666666667, 19.85, 23.2633333333333, 24.7, 7.985, 8.2, 10.7, 13.8633333333333, 15.23, 12.1475, 13.0183333333333, 15.325, 17.9133333333333, 19.05, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.5, 23.5633333333333, 17.9316666666667
15.485, 16.8366666666667, 19.9, 23.6633333333333, 24.73, 7.755, 8.13666666666667, 10.5, 13.7266666666667, 15.4, 12.2125, 12.9183333333333, 15.125, 18.34, 19.08, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.5, 23.8266666666667, 18.0133333333333
15.57, 16.7366666666667, 19.75, 23.9166666666667, 24.99, 7.8, 8.2, 10.5, 13.5, 15.23, 12.335, 12.9683333333333, 15.125, 18.15, 19.415, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 13.8, 24, 18.2816666666667
15.4, 16.6366666666667, 19.6, 24.0266666666667, 24.99, 7.755, 8.23666666666667, 10.5, 13.3633333333333, 14.415, 12.2125, 12.8683333333333, 15.125, 18.2766666666667, 19.415, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14, 24.1633333333333, 18.45
15.4, 16.7, 19.6, 24.1633333333333, 25.53, 7.755, 8.3, 10.7, 13.6266666666667, 15.415, 12.335, 12.9366666666667, 15.35, 18.1133333333333, 19.415, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.0633333333333, 24, 18.4133333333333
15.885, 16.7, 19.65, 24.4266666666667, 25.715, 7.8, 8.43666666666667, 10.75, 13.6266666666667, 14.5, 12.5775, 13.1, 15.275, 18.2133333333333, 19.635, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.1, 24.2, 18.45
16.1, 16.8366666666667, 19.75, 24.5, 26.01, 8.255, 8.8, 10.95, 14.0633333333333, 15.5, 12.8125, 13.3, 15.45, 18.3133333333333, 20.8175, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.2, 24.3, 18.6316666666667
16.185, 16.9366666666667, 19.75, 24.6266666666667, 27.745, 7.7, 8.43666666666667, 11.25, 14.2266666666667, 15.5, 12.4425, 13.1, 15.6, 18.5766666666667, 20.7875, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.2633333333333, 24.5, 18.9816666666667
16.2, 16.6733333333333, 19.5, 24.89, 27.275, 7.7, 8.23666666666667, 11.25, 14.7533333333333, 15.89, 12.3925, 13.1, 15.425, 19.0633333333333, 21.03, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.4, 24.6633333333333, 19.1
16.2, 16.9, 19.5, 24.4266666666667, 26.545, 7.6, 7.87333333333333, 11, 14.7266666666667, 15.875, 12.235, 13.1, 15.3, 19.0633333333333, 20.83, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.4633333333333, 24.9633333333333, 19.1
16.125, 16.6, 19.6, 24.4266666666667, 26.83, 7.685, 7.87333333333333, 11, 14.8633333333333, 15.875, 12.335, 13, 15.4, 19.2633333333333, 20.7575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.5, 25.1, 19.2733333333333
15.7, 16.4733333333333, 19.75, 24.5633333333333, 26.63, 7.685, 8.27333333333333, 11, 14.6633333333333, 15.8, 12.3925, 13.1183333333333, 15.375, 19.2633333333333, 20.325, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.5, 25.1733333333333, 19.2
15.7, 16.4733333333333, 19.9, 25.4266666666667, 26.83, 7.97, 8.57333333333333, 11, 14.7633333333333, 15.915, 12.835, 13.2183333333333, 15.4, 19.6633333333333, 20.7575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.6, 25.2, 19.2733333333333
15.87, 16.9366666666667, 20, 26.0066666666667, 27.15, 8.385, 8.9, 11.1, 14.7633333333333, 16.045, 12.9775, 13.2683333333333, 15.8, 19.6816666666667, 20.765, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.8733333333333, 25.6, 19.55
15.87, 16.7366666666667, 20.1, 26.49, 28.115, 8.4, 8.93666666666667, 11.3, 14.89, 16, 13.15, 13.5683333333333, 15.925, 19.9133333333333, 21.765, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15, 25.7466666666667, 19.6866666666667
16.54, 17.3266666666667, 20.2, 26.3, 28.04, 8.56, 9.02666666666667, 11.4, 15.2933333333333, 16.5, 13.42, 13.7133333333333, 15.95, 19.9866666666667, 21.77, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.2, 26.12, 19.85
16.2, 17.3266666666667, 19.9, 26.3, 27.84, 8.4, 9.12666666666667, 11.6, 15.3733333333333, 16.5, 13.28, 13.6633333333333, 15.95, 19.9366666666667, 21.59, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.3, 26.1733333333333, 19.85
16.54, 17.4, 20.5, 25.2, 27.62, 8.38, 9.2, 11.7, 15, 16.08, 13.28, 13.6633333333333, 16, 19.1866666666667, 21.18, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.3733333333333, 26.1733333333333, 19.9366666666667
16.52, 17.4, 20.6, 26.5466666666667, 27.72, 8.78, 9.2, 12, 15, 16, 13.55, 13.8766666666667, 16.35, 19.6966666666667, 21.18, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.4, 26.2, 19.9416666666667
16.2, 17.4, 20.7, 26.12, 27.72, 9, 9.3, 12.2, 15.3, 16.24, 13.22, 13.95, 16.6, 20.0466666666667, 21.32, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.6, 26.3, 20.2416666666667
16.17, 17.0466666666667, 20.95, 26.5266666666667, 28.015, 9.1, 9.33666666666667, 12.2, 15.3633333333333, 16.115, 13.0275, 14.05, 16.675, 20.4166666666667, 21.8, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.8, 26.5666666666667, 20.5666666666667
16.17, 17.11, 20.75, 26.6633333333333, 28.015, 9, 9.3, 12.2, 15.6633333333333, 16.43, 13.05, 14.05, 16.7, 20.6, 21.83, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.0933333333333, 26.8, 20.9433333333333
15.7, 16.8, 20.5, 26.49, 28.13, 8.885, 9.2, 12.5, 15.9266666666667, 16.76, 12.9, 13.71, 16.625, 20.6, 21.83, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.2933333333333, 27.2, 21.2516666666667
15.94, 16.8266666666667, 20.5, 26.1733333333333, 27.98, 8.76, 9.2, 12.5, 15.9466666666667, 17.22, 13.02, 13.5633333333333, 16.6, 20.5466666666667, 22.03, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.4933333333333, 27.5133333333333, 21.4633333333333
16.02, 17.1533333333333, 20.6, 26.6666666666667, 28.5, 8.76, 9.2, 12.6, 16.22, 16.86, 13.02, 13.6533333333333, 16.85, 20.6366666666667, 22.55, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.6, 27.5133333333333, 21.6
15.7, 17.0266666666667, 20.7, 27.0933333333333, 28.82, 8.4, 9, 12.9, 16.6, 17.22, 12.88, 13.8266666666667, 17.15, 21.3866666666667, 22.58, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.6, 27.6, 21.6133333333333
16.475, 17.55, 21.2, 28.4, 31.225, 8.4, 9.2, 13.4, 17.2, 18.6, 13.3375, 13.9583333333333, 17.35, 22.3, 23.4875, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.8933333333333, 27.7, 21.8
16.67, 17.9066666666667, 21.5, 29.1666666666667, 32.04, 9, 9.75, 13.5, 17.2, 18.6, 13.35, 14.41, 17.65, 22.55, 24.165, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1, 27.7, 22.0566666666667
16.52, 17.9066666666667, 22.1, 29.2933333333333, 32.07, 9.44, 10.2266666666667, 13.7, 17.9, 18.86, 13.92, 14.5633333333333, 17.85, 22.9, 25.165, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1, 27.7, 22.0566666666667
